row_id,date,state,store,product,num_sold
470,27-01-2015,Kerala,ExcelMart,Mec Sticker,82
471,27-01-2015,Kerala,MecStore,Mec Mug,323
472,27-01-2015,Kerala,MecStore,Mec Hat,501
473,27-01-2015,Kerala,MecStore,Mec Sticker,144
474,27-01-2015,Mumbai,ExcelMart,Mec Mug,302
475,27-01-2015,Mumbai,ExcelMart,Mec Hat,544
476,27-01-2015,Mumbai,ExcelMart,Mec Sticker,141
477,27-01-2015,Mumbai,MecStore,Mec Mug,541
478,27-01-2015,Mumbai,MecStore,Mec Hat,882
479,27-01-2015,Mumbai,MecStore,Mec Sticker,238
480,27-01-2015,Delhi,ExcelMart,Mec Mug,208
481,27-01-2015,Delhi,ExcelMart,Mec Hat,356
482,27-01-2015,Delhi,ExcelMart,Mec Sticker,102
483,27-01-2015,Delhi,MecStore,Mec Mug,391
484,27-01-2015,Delhi,MecStore,Mec Hat,622
485,27-01-2015,Delhi,MecStore,Mec Sticker,172
486,28-01-2015,Kerala,ExcelMart,Mec Mug,175
487,28-01-2015,Kerala,ExcelMart,Mec Hat,313
488,28-01-2015,Kerala,ExcelMart,Mec Sticker,79
489,28-01-2015,Kerala,MecStore,Mec Mug,287
490,28-01-2015,Kerala,MecStore,Mec Hat,508
491,28-01-2015,Kerala,MecStore,Mec Sticker,133
492,28-01-2015,Mumbai,ExcelMart,Mec Mug,329
493,28-01-2015,Mumbai,ExcelMart,Mec Hat,553
494,28-01-2015,Mumbai,ExcelMart,Mec Sticker,141
495,28-01-2015,Mumbai,MecStore,Mec Mug,575
496,28-01-2015,Mumbai,MecStore,Mec Hat,976
497,28-01-2015,Mumbai,MecStore,Mec Sticker,248
498,28-01-2015,Delhi,ExcelMart,Mec Mug,223
499,28-01-2015,Delhi,ExcelMart,Mec Hat,375
500,28-01-2015,Delhi,ExcelMart,Mec Sticker,100
501,28-01-2015,Delhi,MecStore,Mec Mug,417
502,28-01-2015,Delhi,MecStore,Mec Hat,635
503,28-01-2015,Delhi,MecStore,Mec Sticker,172
504,29-01-2015,Kerala,ExcelMart,Mec Mug,177
505,29-01-2015,Kerala,ExcelMart,Mec Hat,307
506,29-01-2015,Kerala,ExcelMart,Mec Sticker,81
507,29-01-2015,Kerala,MecStore,Mec Mug,319
508,29-01-2015,Kerala,MecStore,Mec Hat,572
509,29-01-2015,Kerala,MecStore,Mec Sticker,139
510,29-01-2015,Mumbai,ExcelMart,Mec Mug,295
511,29-01-2015,Mumbai,ExcelMart,Mec Hat,542
512,29-01-2015,Mumbai,ExcelMart,Mec Sticker,143
513,29-01-2015,Mumbai,MecStore,Mec Mug,556
514,29-01-2015,Mumbai,MecStore,Mec Hat,979
515,29-01-2015,Mumbai,MecStore,Mec Sticker,252
516,29-01-2015,Delhi,ExcelMart,Mec Mug,211
517,29-01-2015,Delhi,ExcelMart,Mec Hat,352
518,29-01-2015,Delhi,ExcelMart,Mec Sticker,87
519,29-01-2015,Delhi,MecStore,Mec Mug,367
520,29-01-2015,Delhi,MecStore,Mec Hat,651
521,29-01-2015,Delhi,MecStore,Mec Sticker,171
522,30-01-2015,Kerala,ExcelMart,Mec Mug,187
523,30-01-2015,Kerala,ExcelMart,Mec Hat,336
524,30-01-2015,Kerala,ExcelMart,Mec Sticker,83
525,30-01-2015,Kerala,MecStore,Mec Mug,351
526,30-01-2015,Kerala,MecStore,Mec Hat,559
527,30-01-2015,Kerala,MecStore,Mec Sticker,141
528,30-01-2015,Mumbai,ExcelMart,Mec Mug,356
529,30-01-2015,Mumbai,ExcelMart,Mec Hat,598
530,30-01-2015,Mumbai,ExcelMart,Mec Sticker,147
531,30-01-2015,Mumbai,MecStore,Mec Mug,555
532,30-01-2015,Mumbai,MecStore,Mec Hat,911
533,30-01-2015,Mumbai,MecStore,Mec Sticker,275
534,30-01-2015,Delhi,ExcelMart,Mec Mug,217
535,30-01-2015,Delhi,ExcelMart,Mec Hat,392
536,30-01-2015,Delhi,ExcelMart,Mec Sticker,110
537,30-01-2015,Delhi,MecStore,Mec Mug,395
538,30-01-2015,Delhi,MecStore,Mec Hat,746
539,30-01-2015,Delhi,MecStore,Mec Sticker,174
540,31-01-2015,Kerala,ExcelMart,Mec Mug,233
541,31-01-2015,Kerala,ExcelMart,Mec Hat,395
542,31-01-2015,Kerala,ExcelMart,Mec Sticker,102
543,31-01-2015,Kerala,MecStore,Mec Mug,399
544,31-01-2015,Kerala,MecStore,Mec Hat,645
545,31-01-2015,Kerala,MecStore,Mec Sticker,161
546,31-01-2015,Mumbai,ExcelMart,Mec Mug,410
547,31-01-2015,Mumbai,ExcelMart,Mec Hat,655
548,31-01-2015,Mumbai,ExcelMart,Mec Sticker,171
549,31-01-2015,Mumbai,MecStore,Mec Mug,654
550,31-01-2015,Mumbai,MecStore,Mec Hat,1274
551,31-01-2015,Mumbai,MecStore,Mec Sticker,319
552,31-01-2015,Delhi,ExcelMart,Mec Mug,299
553,31-01-2015,Delhi,ExcelMart,Mec Hat,438
554,31-01-2015,Delhi,ExcelMart,Mec Sticker,128
555,31-01-2015,Delhi,MecStore,Mec Mug,463
556,31-01-2015,Delhi,MecStore,Mec Hat,830
557,31-01-2015,Delhi,MecStore,Mec Sticker,204
558,01-02-2015,Kerala,ExcelMart,Mec Mug,221
559,01-02-2015,Kerala,ExcelMart,Mec Hat,434
560,01-02-2015,Kerala,ExcelMart,Mec Sticker,115
561,01-02-2015,Kerala,MecStore,Mec Mug,427
562,01-02-2015,Kerala,MecStore,Mec Hat,657
563,01-02-2015,Kerala,MecStore,Mec Sticker,166
564,01-02-2015,Mumbai,ExcelMart,Mec Mug,383
565,01-02-2015,Mumbai,ExcelMart,Mec Hat,760
566,01-02-2015,Mumbai,ExcelMart,Mec Sticker,176
567,01-02-2015,Mumbai,MecStore,Mec Mug,685
568,01-02-2015,Mumbai,MecStore,Mec Hat,1214
569,01-02-2015,Mumbai,MecStore,Mec Sticker,281
570,01-02-2015,Delhi,ExcelMart,Mec Mug,305
571,01-02-2015,Delhi,ExcelMart,Mec Hat,477
572,01-02-2015,Delhi,ExcelMart,Mec Sticker,128
573,01-02-2015,Delhi,MecStore,Mec Mug,453
574,01-02-2015,Delhi,MecStore,Mec Hat,802
575,01-02-2015,Delhi,MecStore,Mec Sticker,219
576,02-02-2015,Kerala,ExcelMart,Mec Mug,199
577,02-02-2015,Kerala,ExcelMart,Mec Hat,337
578,02-02-2015,Kerala,ExcelMart,Mec Sticker,83
579,02-02-2015,Kerala,MecStore,Mec Mug,339
580,02-02-2015,Kerala,MecStore,Mec Hat,545
581,02-02-2015,Kerala,MecStore,Mec Sticker,142
582,02-02-2015,Mumbai,ExcelMart,Mec Mug,304
583,02-02-2015,Mumbai,ExcelMart,Mec Hat,546
584,02-02-2015,Mumbai,ExcelMart,Mec Sticker,135
585,02-02-2015,Mumbai,MecStore,Mec Mug,532
586,02-02-2015,Mumbai,MecStore,Mec Hat,988
587,02-02-2015,Mumbai,MecStore,Mec Sticker,252
588,02-02-2015,Delhi,ExcelMart,Mec Mug,221
589,02-02-2015,Delhi,ExcelMart,Mec Hat,437
590,02-02-2015,Delhi,ExcelMart,Mec Sticker,102
591,02-02-2015,Delhi,MecStore,Mec Mug,378
592,02-02-2015,Delhi,MecStore,Mec Hat,694
593,02-02-2015,Delhi,MecStore,Mec Sticker,196
594,03-02-2015,Kerala,ExcelMart,Mec Mug,185
595,03-02-2015,Kerala,ExcelMart,Mec Hat,305
596,03-02-2015,Kerala,ExcelMart,Mec Sticker,87
597,03-02-2015,Kerala,MecStore,Mec Mug,305
598,03-02-2015,Kerala,MecStore,Mec Hat,588
599,03-02-2015,Kerala,MecStore,Mec Sticker,146
600,03-02-2015,Mumbai,ExcelMart,Mec Mug,328
601,03-02-2015,Mumbai,ExcelMart,Mec Hat,521
602,03-02-2015,Mumbai,ExcelMart,Mec Sticker,152
603,03-02-2015,Mumbai,MecStore,Mec Mug,600
604,03-02-2015,Mumbai,MecStore,Mec Hat,994
605,03-02-2015,Mumbai,MecStore,Mec Sticker,259
606,03-02-2015,Delhi,ExcelMart,Mec Mug,228
607,03-02-2015,Delhi,ExcelMart,Mec Hat,398
608,03-02-2015,Delhi,ExcelMart,Mec Sticker,102
609,03-02-2015,Delhi,MecStore,Mec Mug,372
610,03-02-2015,Delhi,MecStore,Mec Hat,643
611,03-02-2015,Delhi,MecStore,Mec Sticker,184
612,04-02-2015,Kerala,ExcelMart,Mec Mug,167
613,04-02-2015,Kerala,ExcelMart,Mec Hat,333
614,04-02-2015,Kerala,ExcelMart,Mec Sticker,85
615,04-02-2015,Kerala,MecStore,Mec Mug,309
616,04-02-2015,Kerala,MecStore,Mec Hat,569
617,04-02-2015,Kerala,MecStore,Mec Sticker,139
618,04-02-2015,Mumbai,ExcelMart,Mec Mug,313
619,04-02-2015,Mumbai,ExcelMart,Mec Hat,603
620,04-02-2015,Mumbai,ExcelMart,Mec Sticker,144
621,04-02-2015,Mumbai,MecStore,Mec Mug,536
622,04-02-2015,Mumbai,MecStore,Mec Hat,1008
623,04-02-2015,Mumbai,MecStore,Mec Sticker,261
624,04-02-2015,Delhi,ExcelMart,Mec Mug,241
625,04-02-2015,Delhi,ExcelMart,Mec Hat,406
626,04-02-2015,Delhi,ExcelMart,Mec Sticker,100
627,04-02-2015,Delhi,MecStore,Mec Mug,355
628,04-02-2015,Delhi,MecStore,Mec Hat,666
629,04-02-2015,Delhi,MecStore,Mec Sticker,185
630,05-02-2015,Kerala,ExcelMart,Mec Mug,183
631,05-02-2015,Kerala,ExcelMart,Mec Hat,333
632,05-02-2015,Kerala,ExcelMart,Mec Sticker,90
633,05-02-2015,Kerala,MecStore,Mec Mug,312
634,05-02-2015,Kerala,MecStore,Mec Hat,545
635,05-02-2015,Kerala,MecStore,Mec Sticker,134
636,05-02-2015,Mumbai,ExcelMart,Mec Mug,304
637,05-02-2015,Mumbai,ExcelMart,Mec Hat,559
638,05-02-2015,Mumbai,ExcelMart,Mec Sticker,151
639,05-02-2015,Mumbai,MecStore,Mec Mug,564
640,05-02-2015,Mumbai,MecStore,Mec Hat,917
641,05-02-2015,Mumbai,MecStore,Mec Sticker,256
642,05-02-2015,Delhi,ExcelMart,Mec Mug,219
643,05-02-2015,Delhi,ExcelMart,Mec Hat,406
644,05-02-2015,Delhi,ExcelMart,Mec Sticker,108
645,05-02-2015,Delhi,MecStore,Mec Mug,372
646,05-02-2015,Delhi,MecStore,Mec Hat,674
647,05-02-2015,Delhi,MecStore,Mec Sticker,179
648,06-02-2015,Kerala,ExcelMart,Mec Mug,195
649,06-02-2015,Kerala,ExcelMart,Mec Hat,315
650,06-02-2015,Kerala,ExcelMart,Mec Sticker,83
651,06-02-2015,Kerala,MecStore,Mec Mug,353
652,06-02-2015,Kerala,MecStore,Mec Hat,621
653,06-02-2015,Kerala,MecStore,Mec Sticker,157
654,06-02-2015,Mumbai,ExcelMart,Mec Mug,350
655,06-02-2015,Mumbai,ExcelMart,Mec Hat,591
656,06-02-2015,Mumbai,ExcelMart,Mec Sticker,166
657,06-02-2015,Mumbai,MecStore,Mec Mug,557
658,06-02-2015,Mumbai,MecStore,Mec Hat,1052
659,06-02-2015,Mumbai,MecStore,Mec Sticker,246
660,06-02-2015,Delhi,ExcelMart,Mec Mug,222
661,06-02-2015,Delhi,ExcelMart,Mec Hat,429
662,06-02-2015,Delhi,ExcelMart,Mec Sticker,104
663,06-02-2015,Delhi,MecStore,Mec Mug,410
664,06-02-2015,Delhi,MecStore,Mec Hat,715
665,06-02-2015,Delhi,MecStore,Mec Sticker,186
666,07-02-2015,Kerala,ExcelMart,Mec Mug,238
667,07-02-2015,Kerala,ExcelMart,Mec Hat,419
668,07-02-2015,Kerala,ExcelMart,Mec Sticker,92
669,07-02-2015,Kerala,MecStore,Mec Mug,396
670,07-02-2015,Kerala,MecStore,Mec Hat,714
671,07-02-2015,Kerala,MecStore,Mec Sticker,185
672,07-02-2015,Mumbai,ExcelMart,Mec Mug,399
673,07-02-2015,Mumbai,ExcelMart,Mec Hat,703
674,07-02-2015,Mumbai,ExcelMart,Mec Sticker,168
675,07-02-2015,Mumbai,MecStore,Mec Mug,685
676,07-02-2015,Mumbai,MecStore,Mec Hat,1282
677,07-02-2015,Mumbai,MecStore,Mec Sticker,314
678,07-02-2015,Delhi,ExcelMart,Mec Mug,266
679,07-02-2015,Delhi,ExcelMart,Mec Hat,476
680,07-02-2015,Delhi,ExcelMart,Mec Sticker,134
681,07-02-2015,Delhi,MecStore,Mec Mug,496
682,07-02-2015,Delhi,MecStore,Mec Hat,804
683,07-02-2015,Delhi,MecStore,Mec Sticker,231
684,08-02-2015,Kerala,ExcelMart,Mec Mug,246
685,08-02-2015,Kerala,ExcelMart,Mec Hat,390
686,08-02-2015,Kerala,ExcelMart,Mec Sticker,97
687,08-02-2015,Kerala,MecStore,Mec Mug,388
688,08-02-2015,Kerala,MecStore,Mec Hat,697
689,08-02-2015,Kerala,MecStore,Mec Sticker,189
690,08-02-2015,Mumbai,ExcelMart,Mec Mug,391
691,08-02-2015,Mumbai,ExcelMart,Mec Hat,746
692,08-02-2015,Mumbai,ExcelMart,Mec Sticker,167
693,08-02-2015,Mumbai,MecStore,Mec Mug,648
694,08-02-2015,Mumbai,MecStore,Mec Hat,1221
695,08-02-2015,Mumbai,MecStore,Mec Sticker,339
696,08-02-2015,Delhi,ExcelMart,Mec Mug,270
697,08-02-2015,Delhi,ExcelMart,Mec Hat,478
698,08-02-2015,Delhi,ExcelMart,Mec Sticker,121
699,08-02-2015,Delhi,MecStore,Mec Mug,483
700,08-02-2015,Delhi,MecStore,Mec Hat,848
701,08-02-2015,Delhi,MecStore,Mec Sticker,205
702,09-02-2015,Kerala,ExcelMart,Mec Mug,174
703,09-02-2015,Kerala,ExcelMart,Mec Hat,343
704,09-02-2015,Kerala,ExcelMart,Mec Sticker,88
705,09-02-2015,Kerala,MecStore,Mec Mug,342
706,09-02-2015,Kerala,MecStore,Mec Hat,594
707,09-02-2015,Kerala,MecStore,Mec Sticker,146
708,09-02-2015,Mumbai,ExcelMart,Mec Mug,307
709,09-02-2015,Mumbai,ExcelMart,Mec Hat,578
710,09-02-2015,Mumbai,ExcelMart,Mec Sticker,135
711,09-02-2015,Mumbai,MecStore,Mec Mug,575
712,09-02-2015,Mumbai,MecStore,Mec Hat,1093
713,09-02-2015,Mumbai,MecStore,Mec Sticker,270
714,09-02-2015,Delhi,ExcelMart,Mec Mug,210
715,09-02-2015,Delhi,ExcelMart,Mec Hat,401
716,09-02-2015,Delhi,ExcelMart,Mec Sticker,110
717,09-02-2015,Delhi,MecStore,Mec Mug,386
718,09-02-2015,Delhi,MecStore,Mec Hat,652
719,09-02-2015,Delhi,MecStore,Mec Sticker,178
720,10-02-2015,Kerala,ExcelMart,Mec Mug,184
721,10-02-2015,Kerala,ExcelMart,Mec Hat,347
722,10-02-2015,Kerala,ExcelMart,Mec Sticker,74
723,10-02-2015,Kerala,MecStore,Mec Mug,316
724,10-02-2015,Kerala,MecStore,Mec Hat,610
725,10-02-2015,Kerala,MecStore,Mec Sticker,150
726,10-02-2015,Mumbai,ExcelMart,Mec Mug,326
727,10-02-2015,Mumbai,ExcelMart,Mec Hat,538
728,10-02-2015,Mumbai,ExcelMart,Mec Sticker,139
729,10-02-2015,Mumbai,MecStore,Mec Mug,539
730,10-02-2015,Mumbai,MecStore,Mec Hat,951
731,10-02-2015,Mumbai,MecStore,Mec Sticker,247
732,10-02-2015,Delhi,ExcelMart,Mec Mug,220
733,10-02-2015,Delhi,ExcelMart,Mec Hat,419
734,10-02-2015,Delhi,ExcelMart,Mec Sticker,96
735,10-02-2015,Delhi,MecStore,Mec Mug,383
736,10-02-2015,Delhi,MecStore,Mec Hat,736
737,10-02-2015,Delhi,MecStore,Mec Sticker,184
738,11-02-2015,Kerala,ExcelMart,Mec Mug,191
739,11-02-2015,Kerala,ExcelMart,Mec Hat,366
740,11-02-2015,Kerala,ExcelMart,Mec Sticker,91
741,11-02-2015,Kerala,MecStore,Mec Mug,339
742,11-02-2015,Kerala,MecStore,Mec Hat,592
743,11-02-2015,Kerala,MecStore,Mec Sticker,151
744,11-02-2015,Mumbai,ExcelMart,Mec Mug,326
745,11-02-2015,Mumbai,ExcelMart,Mec Hat,540
746,11-02-2015,Mumbai,ExcelMart,Mec Sticker,156
747,11-02-2015,Mumbai,MecStore,Mec Mug,598
748,11-02-2015,Mumbai,MecStore,Mec Hat,992
749,11-02-2015,Mumbai,MecStore,Mec Sticker,264
750,11-02-2015,Delhi,ExcelMart,Mec Mug,207
751,11-02-2015,Delhi,ExcelMart,Mec Hat,425
752,11-02-2015,Delhi,ExcelMart,Mec Sticker,104
753,11-02-2015,Delhi,MecStore,Mec Mug,368
754,11-02-2015,Delhi,MecStore,Mec Hat,758
755,11-02-2015,Delhi,MecStore,Mec Sticker,187
756,12-02-2015,Kerala,ExcelMart,Mec Mug,182
757,12-02-2015,Kerala,ExcelMart,Mec Hat,332
758,12-02-2015,Kerala,ExcelMart,Mec Sticker,84
759,12-02-2015,Kerala,MecStore,Mec Mug,340
760,12-02-2015,Kerala,MecStore,Mec Hat,571
761,12-02-2015,Kerala,MecStore,Mec Sticker,140
762,12-02-2015,Mumbai,ExcelMart,Mec Mug,324
763,12-02-2015,Mumbai,ExcelMart,Mec Hat,583
764,12-02-2015,Mumbai,ExcelMart,Mec Sticker,148
765,12-02-2015,Mumbai,MecStore,Mec Mug,531
766,12-02-2015,Mumbai,MecStore,Mec Hat,982
767,12-02-2015,Mumbai,MecStore,Mec Sticker,265
768,12-02-2015,Delhi,ExcelMart,Mec Mug,214
769,12-02-2015,Delhi,ExcelMart,Mec Hat,416
770,12-02-2015,Delhi,ExcelMart,Mec Sticker,101
771,12-02-2015,Delhi,MecStore,Mec Mug,397
772,12-02-2015,Delhi,MecStore,Mec Hat,702
773,12-02-2015,Delhi,MecStore,Mec Sticker,167
774,13-02-2015,Kerala,ExcelMart,Mec Mug,196
775,13-02-2015,Kerala,ExcelMart,Mec Hat,362
776,13-02-2015,Kerala,ExcelMart,Mec Sticker,89
777,13-02-2015,Kerala,MecStore,Mec Mug,318
778,13-02-2015,Kerala,MecStore,Mec Hat,603
779,13-02-2015,Kerala,MecStore,Mec Sticker,148
780,13-02-2015,Mumbai,ExcelMart,Mec Mug,315
781,13-02-2015,Mumbai,ExcelMart,Mec Hat,605
782,13-02-2015,Mumbai,ExcelMart,Mec Sticker,145
783,13-02-2015,Mumbai,MecStore,Mec Mug,561
784,13-02-2015,Mumbai,MecStore,Mec Hat,1113
785,13-02-2015,Mumbai,MecStore,Mec Sticker,233
786,13-02-2015,Delhi,ExcelMart,Mec Mug,238
787,13-02-2015,Delhi,ExcelMart,Mec Hat,449
788,13-02-2015,Delhi,ExcelMart,Mec Sticker,100
789,13-02-2015,Delhi,MecStore,Mec Mug,411
790,13-02-2015,Delhi,MecStore,Mec Hat,686
791,13-02-2015,Delhi,MecStore,Mec Sticker,180
792,14-02-2015,Kerala,ExcelMart,Mec Mug,231
793,14-02-2015,Kerala,ExcelMart,Mec Hat,424
794,14-02-2015,Kerala,ExcelMart,Mec Sticker,94
795,14-02-2015,Kerala,MecStore,Mec Mug,400
796,14-02-2015,Kerala,MecStore,Mec Hat,714
797,14-02-2015,Kerala,MecStore,Mec Sticker,173
798,14-02-2015,Mumbai,ExcelMart,Mec Mug,410
799,14-02-2015,Mumbai,ExcelMart,Mec Hat,734
800,14-02-2015,Mumbai,ExcelMart,Mec Sticker,184
801,14-02-2015,Mumbai,MecStore,Mec Mug,687
802,14-02-2015,Mumbai,MecStore,Mec Hat,1335
803,14-02-2015,Mumbai,MecStore,Mec Sticker,324
804,14-02-2015,Delhi,ExcelMart,Mec Mug,288
805,14-02-2015,Delhi,ExcelMart,Mec Hat,439
806,14-02-2015,Delhi,ExcelMart,Mec Sticker,120
807,14-02-2015,Delhi,MecStore,Mec Mug,492
808,14-02-2015,Delhi,MecStore,Mec Hat,903
809,14-02-2015,Delhi,MecStore,Mec Sticker,230
810,15-02-2015,Kerala,ExcelMart,Mec Mug,224
811,15-02-2015,Kerala,ExcelMart,Mec Hat,390
812,15-02-2015,Kerala,ExcelMart,Mec Sticker,111
813,15-02-2015,Kerala,MecStore,Mec Mug,418
814,15-02-2015,Kerala,MecStore,Mec Hat,752
815,15-02-2015,Kerala,MecStore,Mec Sticker,178
816,15-02-2015,Mumbai,ExcelMart,Mec Mug,423
817,15-02-2015,Mumbai,ExcelMart,Mec Hat,735
818,15-02-2015,Mumbai,ExcelMart,Mec Sticker,166
819,15-02-2015,Mumbai,MecStore,Mec Mug,673
820,15-02-2015,Mumbai,MecStore,Mec Hat,1241
821,15-02-2015,Mumbai,MecStore,Mec Sticker,317
822,15-02-2015,Delhi,ExcelMart,Mec Mug,285
823,15-02-2015,Delhi,ExcelMart,Mec Hat,497
824,15-02-2015,Delhi,ExcelMart,Mec Sticker,116
825,15-02-2015,Delhi,MecStore,Mec Mug,486
826,15-02-2015,Delhi,MecStore,Mec Hat,874
827,15-02-2015,Delhi,MecStore,Mec Sticker,245
828,16-02-2015,Kerala,ExcelMart,Mec Mug,158
829,16-02-2015,Kerala,ExcelMart,Mec Hat,315
830,16-02-2015,Kerala,ExcelMart,Mec Sticker,76
831,16-02-2015,Kerala,MecStore,Mec Mug,312
832,16-02-2015,Kerala,MecStore,Mec Hat,577
833,16-02-2015,Kerala,MecStore,Mec Sticker,150
834,16-02-2015,Mumbai,ExcelMart,Mec Mug,310
835,16-02-2015,Mumbai,ExcelMart,Mec Hat,573
836,16-02-2015,Mumbai,ExcelMart,Mec Sticker,134
837,16-02-2015,Mumbai,MecStore,Mec Mug,508
838,16-02-2015,Mumbai,MecStore,Mec Hat,978
839,16-02-2015,Mumbai,MecStore,Mec Sticker,233
840,16-02-2015,Delhi,ExcelMart,Mec Mug,235
841,16-02-2015,Delhi,ExcelMart,Mec Hat,413
842,16-02-2015,Delhi,ExcelMart,Mec Sticker,106
843,16-02-2015,Delhi,MecStore,Mec Mug,419
844,16-02-2015,Delhi,MecStore,Mec Hat,699
845,16-02-2015,Delhi,MecStore,Mec Sticker,178
846,17-02-2015,Kerala,ExcelMart,Mec Mug,176
847,17-02-2015,Kerala,ExcelMart,Mec Hat,316
848,17-02-2015,Kerala,ExcelMart,Mec Sticker,83
849,17-02-2015,Kerala,MecStore,Mec Mug,318
850,17-02-2015,Kerala,MecStore,Mec Hat,631
851,17-02-2015,Kerala,MecStore,Mec Sticker,147
852,17-02-2015,Mumbai,ExcelMart,Mec Mug,324
853,17-02-2015,Mumbai,ExcelMart,Mec Hat,555
854,17-02-2015,Mumbai,ExcelMart,Mec Sticker,145
855,17-02-2015,Mumbai,MecStore,Mec Mug,537
856,17-02-2015,Mumbai,MecStore,Mec Hat,988
857,17-02-2015,Mumbai,MecStore,Mec Sticker,235
858,17-02-2015,Delhi,ExcelMart,Mec Mug,231
859,17-02-2015,Delhi,ExcelMart,Mec Hat,413
860,17-02-2015,Delhi,ExcelMart,Mec Sticker,100
861,17-02-2015,Delhi,MecStore,Mec Mug,395
862,17-02-2015,Delhi,MecStore,Mec Hat,741
863,17-02-2015,Delhi,MecStore,Mec Sticker,175
864,18-02-2015,Kerala,ExcelMart,Mec Mug,177
865,18-02-2015,Kerala,ExcelMart,Mec Hat,366
866,18-02-2015,Kerala,ExcelMart,Mec Sticker,74
867,18-02-2015,Kerala,MecStore,Mec Mug,301
868,18-02-2015,Kerala,MecStore,Mec Hat,583
869,18-02-2015,Kerala,MecStore,Mec Sticker,140
870,18-02-2015,Mumbai,ExcelMart,Mec Mug,296
871,18-02-2015,Mumbai,ExcelMart,Mec Hat,550
872,18-02-2015,Mumbai,ExcelMart,Mec Sticker,144
873,18-02-2015,Mumbai,MecStore,Mec Mug,575
874,18-02-2015,Mumbai,MecStore,Mec Hat,998
875,18-02-2015,Mumbai,MecStore,Mec Sticker,260
876,18-02-2015,Delhi,ExcelMart,Mec Mug,228
877,18-02-2015,Delhi,ExcelMart,Mec Hat,416
878,18-02-2015,Delhi,ExcelMart,Mec Sticker,100
879,18-02-2015,Delhi,MecStore,Mec Mug,369
880,18-02-2015,Delhi,MecStore,Mec Hat,687
881,18-02-2015,Delhi,MecStore,Mec Sticker,193
882,19-02-2015,Kerala,ExcelMart,Mec Mug,185
883,19-02-2015,Kerala,ExcelMart,Mec Hat,371
884,19-02-2015,Kerala,ExcelMart,Mec Sticker,85
885,19-02-2015,Kerala,MecStore,Mec Mug,348
886,19-02-2015,Kerala,MecStore,Mec Hat,582
887,19-02-2015,Kerala,MecStore,Mec Sticker,140
888,19-02-2015,Mumbai,ExcelMart,Mec Mug,301
889,19-02-2015,Mumbai,ExcelMart,Mec Hat,670
890,19-02-2015,Mumbai,ExcelMart,Mec Sticker,143
891,19-02-2015,Mumbai,MecStore,Mec Mug,517
892,19-02-2015,Mumbai,MecStore,Mec Hat,1072
893,19-02-2015,Mumbai,MecStore,Mec Sticker,251
894,19-02-2015,Delhi,ExcelMart,Mec Mug,216
895,19-02-2015,Delhi,ExcelMart,Mec Hat,435
896,19-02-2015,Delhi,ExcelMart,Mec Sticker,99
897,19-02-2015,Delhi,MecStore,Mec Mug,352
898,19-02-2015,Delhi,MecStore,Mec Hat,646
899,19-02-2015,Delhi,MecStore,Mec Sticker,165
900,20-02-2015,Kerala,ExcelMart,Mec Mug,196
901,20-02-2015,Kerala,ExcelMart,Mec Hat,362
902,20-02-2015,Kerala,ExcelMart,Mec Sticker,80
903,20-02-2015,Kerala,MecStore,Mec Mug,359
904,20-02-2015,Kerala,MecStore,Mec Hat,670
905,20-02-2015,Kerala,MecStore,Mec Sticker,141
906,20-02-2015,Mumbai,ExcelMart,Mec Mug,343
907,20-02-2015,Mumbai,ExcelMart,Mec Hat,591
908,20-02-2015,Mumbai,ExcelMart,Mec Sticker,150
909,20-02-2015,Mumbai,MecStore,Mec Mug,568
910,20-02-2015,Mumbai,MecStore,Mec Hat,1100
911,20-02-2015,Mumbai,MecStore,Mec Sticker,268
912,20-02-2015,Delhi,ExcelMart,Mec Mug,242
913,20-02-2015,Delhi,ExcelMart,Mec Hat,442
914,20-02-2015,Delhi,ExcelMart,Mec Sticker,102
915,20-02-2015,Delhi,MecStore,Mec Mug,388
916,20-02-2015,Delhi,MecStore,Mec Hat,712
917,20-02-2015,Delhi,MecStore,Mec Sticker,197
918,21-02-2015,Kerala,ExcelMart,Mec Mug,219
919,21-02-2015,Kerala,ExcelMart,Mec Hat,459
920,21-02-2015,Kerala,ExcelMart,Mec Sticker,103
921,21-02-2015,Kerala,MecStore,Mec Mug,367
922,21-02-2015,Kerala,MecStore,Mec Hat,728
923,21-02-2015,Kerala,MecStore,Mec Sticker,183
924,21-02-2015,Mumbai,ExcelMart,Mec Mug,396
925,21-02-2015,Mumbai,ExcelMart,Mec Hat,725
926,21-02-2015,Mumbai,ExcelMart,Mec Sticker,174
927,21-02-2015,Mumbai,MecStore,Mec Mug,694
928,21-02-2015,Mumbai,MecStore,Mec Hat,1237
929,21-02-2015,Mumbai,MecStore,Mec Sticker,311
930,21-02-2015,Delhi,ExcelMart,Mec Mug,263
931,21-02-2015,Delhi,ExcelMart,Mec Hat,524
932,21-02-2015,Delhi,ExcelMart,Mec Sticker,121
933,21-02-2015,Delhi,MecStore,Mec Mug,477
934,21-02-2015,Delhi,MecStore,Mec Hat,867
935,21-02-2015,Delhi,MecStore,Mec Sticker,211
936,22-02-2015,Kerala,ExcelMart,Mec Mug,235
937,22-02-2015,Kerala,ExcelMart,Mec Hat,422
938,22-02-2015,Kerala,ExcelMart,Mec Sticker,99
939,22-02-2015,Kerala,MecStore,Mec Mug,366
